MA_KHO,ID_KHO_V1,ID_KHO_V2,TEN_KHO,LOAI_HINH_KHO,LEVEL,MA_KHO_CHA,GPS,DIEN_THOAI,DIA_CHI,MA_KHU_VUC,GHI_CHU,MA_TRANG_THAI
296470,6655,3312,Chính Công,VHX,3,002962,,,,GEO0002,,WS0002
296490,6727,,VXH Hương Xạ,,3,002962,,,,GEO0002,,WS0002
296505,,3313,Hương Xạ,VHX,3,002962,,,,GEO0002,,WS0002
296510,19094,3314,Yên Kỳ,VHX,3,002962,,,,GEO0002,,WS0002
296530,10929,3315,Cáo Điềṇ,VHX,3,002962,,,,GEO0002,,WS0002
296540,13594,3316,Phương Viên,VHX,3,002962,,,,GEO0002,,WS0002
296560,13595,3317,Đại Phạm,VHX,3,002962,,,,GEO0002,,WS0002
296590,7722,3318,Lệnh Khanh,VHX,3,002962,,,,GEO0002,,WS0002
296610,11792,3319,Đan Hà,VHX,3,002962,,,,GEO0002,,WS0002
296630,19095,3320,Đan Thượng,VHX,3,002962,,,,GEO0002,,WS0002
296640,7723,3321,Hậu Bổng,VHX,3,002962,,,,GEO0002,,WS0002
296660,11793,3322,Liên Phương,VHX,3,002962,,,,GEO0002,,WS0002
296670,10930,3323,Động Lâm,VHX,3,002962,,,,GEO0002,,WS0002
296690,6656,3324,Hiền Lương,VHX,3,002962,,,,GEO0002,,WS0002
296710,6657,3325,Quân Khê,VHX,3,002962,,,,GEO0002,,WS0002
296720,6658,3326,Xuân Áng,GD3,3,002962,,,,GEO0002,,WS0002
296740,6659,3327,Lâm Lợi,VHX,3,002962,,,,GEO0002,,WS0002
296760,13596,3328,Vĩnh Chân,VHX,3,002962,,,,GEO0002,,WS0002
296780,10447,3329,Vụ Cầu,VHX,3,002962,,,,GEO0002,,WS0002
297000,10933,3332,Cẩm Khê,GD2,3,002970,,,,GEO0002,,WS0002
297021,,3333,BCVP - Cẩm Khê,VP,3,002970,,,,GEO0002,,WS0002
297030,10934,3334,Sai Nga,VHX,3,002970,,,,GEO0002,,WS0002
297040,10451,3335,Thanh Nga,VHX,3,002970,,,,GEO0002,,WS0002
297060,19099,3336,Phú Khê,VHX,3,002970,,,,GEO0002,,WS0002
297070,6661,3337,Yên Tập,VHX,3,002970,,,,GEO0002,,WS0002
297080,11267,3338,Sơn Nga,VHX,3,002970,,,,GEO0002,,WS0002
297090,11798,3339,Cấp Dẫn,VHX,3,002970,,,,GEO0002,,WS0002
297100,11268,3340,Xương Thịnh,VHX,3,002970,,,,GEO0002,,WS0002
297110,11269,3341,Sơn Tình,VHX,3,002970,,,,GEO0002,,WS0002
297130,7832,3342,Hương Lung,VHX,3,002970,,,,GEO0002,,WS0002
297140,11799,3343,Tạ Xá,VHX,3,002970,,,,GEO0002,,WS0002
297160,19100,3344,Chương Xá,VHX,3,002970,,,,GEO0002,,WS0002
297180,19101,3345,Phú Lạc,GD3,3,002970,,,,GEO0002,,WS0002
297190,11270,3346,Tình Cương,VHX,3,002970,,,,GEO0002,,WS0002
297200,13604,3347,Phùng Xá,VHX,3,002970,,,,GEO0002,,WS0002
297210,11800,3348,Phương Xá,GD3,3,002970,,,,GEO0002,,WS0002
297213,6798,3349,Phương Xá,VHX,3,002970,,,,GEO0002,,WS0002
297220,6907,3350,Đồng Cam,VHX,3,002970,,,,GEO0002,,WS0002
297230,6908,3351,Tuy Lộc,VHX,3,002970,,,,GEO0002,,WS0002
297240,13605,3352,Thụy Liễu,VHX,3,002970,,,,GEO0002,,WS0002
297250,10452,3353,Ngô Xá,VHX,3,002970,,,,GEO0002,,WS0002
297260,7833,3354,Phượng Vỹ,VHX,3,002970,,,,GEO0002,,WS0002
297270,11271,3355,Tam Sơn,VHX,3,002970,,,,GEO0002,,WS0002
297290,13606,3356,Văn Bán,VHX,3,002970,,,,GEO0002,,WS0002
297310,13607,3357,Văn Khúc,VHX,3,002970,,,,GEO0002,,WS0002
297340,10453,3358,Hiền Đa,VHX,3,002970,,,,GEO0002,,WS0002
297350,6909,3359,Yên Dưỡng,VHX,3,002970,,,,GEO0002,,WS0002
297360,7834,3360,Điêu Lương,VHX,3,002970,,,,GEO0002,,WS0002
297380,10454,3361,Cát Trù,VHX,3,002970,,,,GEO0002,,WS0002
297390,6910,3362,Đồng Lương,VHX,3,002970,,,,GEO0002,,WS0002
297400,7835,3363,Tùng Khê,VHX,3,002970,,,,GEO0002,,WS0002
297410,10455,3364,Tiên Lương,VHX,3,002970,,,,GEO0002,,WS0002
297600,10577,3367,Yên Lập,GD2,3,002976,,,,GEO0002,,WS0002
297617,,3368,BCVP - Yên Lập,VP,3,002976,,,,GEO0002,,WS0002
297630,11827,3369,Hưng Long,VHX,3,002976,,,,GEO0002,,WS0002
297650,15599,3370,Nga Hoàng,VHX,3,002976,,,,GEO0002,,WS0002
297660,19968,3371,Thượng Long,VHX,3,002976,,,,GEO0002,,WS0002
297690,19969,3372,Phúc Khánh,VHX,3,002976,,,,GEO0002,,WS0002
297720,16853,3373,Đồng Thịnh,VHX,3,002976,,,,GEO0002,,WS0002
297750,15600,3374,Đồng Lạc,VHX,3,002976,,,,GEO0002,,WS0002
297780,11828,3375,Xuân Thủy,VHX,3,002976,,,,GEO0002,,WS0002
297800,16854,3376,Xuân Viên,VHX,3,002976,,,,GEO0002,,WS0002
297820,19970,3377,Trung Sơn,VHX,3,002976,,,,GEO0002,,WS0002
297850,11829,3378,Xuân An,VHX,3,002976,,,,GEO0002,,WS0002
297871,16855,3379,Lương Sơn,VHX,3,002976,,,,GEO0002,,WS0002
297900,11830,3380,Mỹ Lương,VHX,3,002976,,,,GEO0002,,WS0002
297930,10720,3381,Mỹ Lung,VHX,3,002976,,,,GEO0002,,WS0002
297950,17297,3382,Ngọc Lập,VHX,3,002976,,,,GEO0002,,WS0002
297980,15469,3383,Minh Hòa,VHX,3,002976,,,,GEO0002,,WS0002
298000,15470,3384,Ngọc Đồng,VHX,3,002976,,,,GEO0002,,WS0002
298200,11272,3387,Thanh Sơn,GD2,3,002982,,,,GEO0002,,WS0002
298225,,3388,BCVP - Thanh Sơn,VP,3,002982,,,,GEO0002,,WS0002
298230,11804,3389,Sơn Hùng,VHX,3,002982,,,,GEO0002,,WS0002
298250,10456,3390,Thục Luyện,VHX,3,002982,,,,GEO0002,,WS0002
298270,7838,3391,Giáp Lai,VHX,3,002982,,,,GEO0002,,WS0002
298290,6800,3392,Địch Quả,VHX,3,002982,,,,GEO0002,,WS0002
298310,6801,3393,Võ Miếu,VHX,3,002982,,,,GEO0002,,WS0002
298350,13611,3394,Cự Thắng,VHX,3,002982,,,,GEO0002,,WS0002
298370,11273,3395,Tất Thắng,VHX,3,002982,,,,GEO0002,,WS0002
298400,13612,3396,Thạch Khóan,VHX,3,002982,,,,GEO0002,,WS0002
298620,13613,3397,Văn Miếu,VHX,3,002982,,,,GEO0002,,WS0002
298650,20255,3398,Đông Cửu,VHX,3,002982,,,,GEO0002,,WS0002
298680,17625,3399,Khả Cửu,VHX,3,002982,,,,GEO0002,,WS0002
298710,10457,3400,Tân Minh,VHX,3,002982,,,,GEO0002,,WS0002
298720,13614,3401,Cự Đồng,VHX,3,002982,,,,GEO0002,,WS0002
298740,11274,3402,Thắng Sơn,VHX,3,002982,,,,GEO0002,,WS0002
298870,16943,3403,Thượng Cửu,VHX,3,002982,,,,GEO0002,,WS0002
298890,13615,3404,Tân Lập,VHX,3,002982,,,,GEO0002,,WS0002
298910,10458,3405,Hương Cần,VHX,3,002982,,,,GEO0002,,WS0002
298940,11805,3406,Yên Lương,VHX,3,002982,,,,GEO0002,,WS0002
298960,6802,3407,Yên Sơn,VHX,3,002982,,,,GEO0002,,WS0002
298980,7839,3408,Tinh Nhuệ,VHX,3,002982,,,,GEO0002,,WS0002
299000,19103,3409,Lương Nha,VHX,3,002982,,,,GEO0002,,WS0002
299020,11806,3410,Yên Lãng,VHX,3,002982,,,,GEO0002,,WS0002
299400,11275,3413,Tân Sơn,GD2,3,002994,,,,GEO0002,,WS0002
299401,11807,3414,Đồng Sơn,VHX,3,002994,,,,GEO0002,,WS0002
299420,10459,3415,Kiệt Sơn,VHX,3,002994,,,,GEO0002,,WS0002
299440,19104,3416,Kim Thượng,VHX,3,002994,,,,GEO0002,,WS0002
299460,6803,3417,Lai Đồng,VHX,3,002994,,,,GEO0002,,WS0002
299470,6913,3418,Long Cốc,VHX,3,002994,,,,GEO0002,,WS0002
299491,10460,3419,Minh Đài,VHX,3,002994,,,,GEO0002,,WS0002
299510,13650,3420,Mỹ Thuận,VHX,3,002994,,,,GEO0002,,WS0002
299540,11276,3421,Tam Thanh,VHX,3,002994,,,,GEO0002,,WS0002
299561,11277,3422,Tân Phú,VHX,3,002994,,,,GEO0002,,WS0001
299574,,3423,BCVP - Tân Sơn,VP,3,002994,,,,GEO0002,,WS0002
299580,13651,3424,Tân Sơn,VHX,3,002994,,,,GEO0002,,WS0002
299590,10461,3425,Thạch Kiệt,VHX,3,002994,,,,GEO0002,,WS0002
299610,11808,3426,Thu Cúc,VHX,3,002994,,,,GEO0002,,WS0002
299630,11278,3427,Thu Ngạc,VHX,3,002994,,,,GEO0002,,WS0002
299650,6914,3428,Văn Luông,VHX,3,002994,,,,GEO0002,,WS0002
299680,12010,3429,Vinh Tiền,VHX,3,002994,,,,GEO0002,,WS0002
299700,12011,3430,Xuân Đài,VHX,3,002994,,,,GEO0002,,WS0002
299720,7840,3431,Xuân Sơn,VHX,3,002994,,,,GEO0002,,WS0002
300000,13455,3438,Tuyên Quang,GD1,3,003000,,,,GEO0002,,WS0002
300001,11145,,Phòng Kế hoạch kinh doanh,,3,003010,,,,GEO0002,,WS0002
300002,11178,,Phòng Kế toán TKTC,,3,003010,,,,GEO0002,,WS0001
300003,11179,,Phòng Kỹ thuật nghiệp vụ,,3,003010,,,,GEO0002,,WS0001
300004,20060,,Phòng Tổ chức hành chính,,3,003010,,,,GEO0002,,WS0001
300096,18396,,VHX An Trạch (HTBH A),,3,009629,,,,GEO0010,,WS0002
300100,20176,13692,KTC1 Tuyên Quang,GD1,3,003011,,0,,GEO0002,,WS0002
300900,12652,13693,Hệ 1 Tuyên Quang,GD3,3,003011,,0,,GEO0002,,WS0002
301000,17069,3456,Yên Sơn,GD2,3,003010,,,,GEO0002,,WS0002
301020,17338,3439,Minh Xuân,GD3,3,003000,,,,GEO0002,,WS0002
301060,,13697,Yên Sơn,GD2,3,003010,,,,GEO0002,,WS0002
301070,17492,13694,Tuyên Quang,GD1,3,003011,,0,,GEO0002,,WS0002
301122,,3440,KHL Tuyên Quang,GD3,3,003000,,,,GEO0002,,WS0002
301130,13775,13698,Yên Sơn,PH2,3,003010,,,,GEO0002,,WS0002
301140,,3435,VP BĐT Tuyên Quang,VP,3,000030.HA,,,,GEO0002,,WS0002
301150,17825,3441,Cầu Chả,GD3,3,003000,,,,GEO0002,,WS0002
301220,18213,3442,Nông Tiến,GD3,3,003000,,,,GEO0002,,WS0002
301268,28052,3443,Tràng Đà,GD3,3,003000,,,,GEO0002,,WS0002
301280,18211,3444,Ỷ La,GD3,3,003000,,,,GEO0002,,WS0002
301373,,3445,Hưng Thành,GD3,3,003000,,,,GEO0002,,WS0002
301374,,13695,VP TTKTVC Tuyên Quang,VP,3,003011,,,,GEO0002,,WS0002
301420,,13696,Tuyên Quang 2,GD2,3,003011,,,,GEO0002,,WS0002
301500,14401,3446,An Tường,VHX,3,003000,,,,GEO0002,,WS0002
301550,12269,3457,Thái Bình,VHX,3,003010,,,,GEO0002,,WS0002
301580,19118,3458,Tiến Bộ,VHX,3,003010,,,,GEO0002,,WS0002
301600,6820,3459,Phú Thịnh,VHX,3,003010,,,,GEO0002,,WS0002
301620,11285,3460,Đạo Viện,VHX,3,003010,,,,GEO0002,,WS0002
301640,11286,3461,Công Đa,VHX,3,003010,,,,GEO0002,,WS0002
301670,11287,3462,Trung Sơn,VHX,3,003010,,,,GEO0002,,WS0002
301690,11288,3463,Kim Quan,VHX,3,003010,,,,GEO0002,,WS0002
301710,13660,3464,Hùng Lợi,VHX,3,003010,,,,GEO0002,,WS0002
301740,10841,3465,Trung Minh,VHX,3,003010,,,,GEO0002,,WS0002
301760,7854,3466,Tân Long,VHX,3,003010,,,,GEO0002,,WS0002
301790,19119,3467,Tân Tiến,VHX,3,003010,,,,GEO0002,,WS0002
301820,12686,3468,Xuân Vân,GD3,3,003010,,,,GEO0002,,WS0002
301870,12502,3469,Trung Trực,VHX,3,003010,,,,GEO0002,,WS0002
301880,10839,3470,Kiến Thiết,VHX,3,003010,,,,GEO0002,,WS0002
301910,17927,3471,Trung Môn,GD3,3,003010,,,,GEO0002,,WS0002
301940,13661,3472,Chân Sơn,VHX,3,003010,,,,GEO0002,,WS0002
301954,,3473,VP BĐH Yên Sơn,VP,3,003010,,,,GEO0002,,WS0002
301960,13662,3474,Lang Quán,VHX,3,003010,,,,GEO0002,,WS0002
301990,,3475,Thắng Quân,VHX,3,003010,,,,GEO0002,,WS0002
301991,12022,,BĐVHX Thắng Quân (HTBH A),,3,003010,,,,GEO0002,,WS0002
302011,28051,3476,Ki Lô Mét 11,GD3,3,003010,,,,GEO0002,,WS0002
302020,6931,3477,Tứ Quận,VHX,3,003010,,,,GEO0002,,WS0002
302050,6932,3478,Phúc Ninh,VHX,3,003010,,,,GEO0002,,WS0002
302080,6933,3479,Chiêu Yên,VHX,3,003010,,,,GEO0002,,WS0002
302110,6821,3480,Quý Quân,VHX,3,003010,,,,GEO0002,,WS0002
302130,6822,3481,Lực Hành,VHX,3,003010,,,,GEO0002,,WS0002
302150,6823,3447,Kim Phú,VHX,3,003000,,,,GEO0002,,WS0002
302190,,3482,Hoàng Khai,VHX,3,003010,,,,GEO0002,,WS0002
302220,6934,3448,Mỹ Lâm,VHX,3,003000,,,,GEO0002,,WS0002
302260,17928,3483,Mỹ Bằng,GD3,3,003010,,,,GEO0002,,WS0002
302300,10838,3484,Nhữ Hán,VHX,3,003010,,,,GEO0002,,WS0002
302330,13480,3449,Lưỡng Vượng,GD3,3,003000,,,,GEO0002,,WS0002
302360,18212,3450,An Khang,VHX,3,003000,,,,GEO0002,,WS0002
302380,17826,3451,Thái Long,VHX,3,003000,,,,GEO0002,,WS0002
302400,16842,3452,Thái Long,GD3,3,003000,,,,GEO0002,,WS0002
302441,,3453,VP BĐTP Tuyên Quang,VP,3,003000,,,,GEO0002,,WS0002
302450,19117,3485,Đội Bình,VHX,3,003010,,,,GEO0002,,WS0002
302470,12021,3486,Nhữ Khê,VHX,3,003010,,,,GEO0002,,WS0002
302490,10840,,BĐVHX Hoàng Khai (HTBH A),,3,003010,,,,GEO0002,,WS0002
302800,7589,3489,Sơn Dương,GD2,3,003028,,,,GEO0002,,WS0002
302827,17176,3490,Chợ chiều,GD3,3,003028,,,,GEO0002,,WS0002
302828,,3491,VP BĐH Sơn Dương,VP,3,003028,,,,GEO0002,,WS0002
302829,,18681,KHL Sơn Dương,GD3,3,003028,,,,GEO0002,,WS0002
302830,,13699,Sơn Dương,GD2,3,003028,,,,GEO0002,,WS0002
302840,17847,3492,Hợp Thành,VHX,3,003028,,,,GEO0002,,WS0002
302860,,13700,Sơn Dương,GD2,3,003028,,,,GEO0002,,WS0002
302870,13295,3493,Bình Yên,VHX,3,003028,,,,GEO0002,,WS0002
302890,7590,3494,Lương Thiện,VHX,3,003028,,,,GEO0002,,WS0002
302910,7291,3495,Tân Trào,GD3,3,003028,,,,GEO0002,,WS0002
302930,11367,3496,Trung Yên,VHX,3,003028,,,,GEO0002,,WS0002
302950,8334,3497,Minh Thanh,VHX,3,003028,,,,GEO0002,,WS0002
302980,17845,3498,Tú Thịnh,VHX,3,003028,,,,GEO0002,,WS0002
303010,8335,3499,Chợ Xoan,GD3,3,003028,,,,GEO0002,,WS0002
303040,19228,3500,Vĩnh Lợi,VHX,3,003028,,,,GEO0002,,WS0002
303070,12482,3501,Cấp Tiến,VHX,3,003028,,,,GEO0002,,WS0002
303090,7591,3502,Đông Thọ,VHX,3,003028,,,,GEO0002,,WS0002
303120,7292,3503,Quyết Thắng,VHX,3,003028,,,,GEO0002,,WS0002
303130,11368,3504,Đồng Quý,VHX,3,003028,,,,GEO0002,,WS0002
303150,14056,3505,Vân Sơn,VHX,3,003028,,,,GEO0002,,WS0002
303170,19229,3506,Kim Xuyên,GD3,3,003028,,,,GEO0002,,WS0002
303190,11719,3507,Văn Phú,VHX,3,003028,,,,GEO0002,,WS0002
303210,11720,3508,Phúc Ứng,VHX,3,003028,,,,GEO0002,,WS0002
303250,7592,3509,Chi Thiết,VHX,3,003028,,,,GEO0002,,WS0002
303270,17846,3510,Sầm Dương,VHX,3,003028,,,,GEO0002,,WS0002
303280,7293,3511,Thanh Phát,VHX,3,003028,,,,GEO0002,,WS0002
303290,7294,3512,Đông Lợi,VHX,3,003028,,,,GEO0002,,WS0002
303320,11369,3513,Hào Phú,VHX,3,003028,,,,GEO0002,,WS0002
303340,7295,3514,Lâm Xuyên,VHX,3,003028,,,,GEO0002,,WS0002
303350,8336,3515,Tam Đa,VHX,3,003028,,,,GEO0002,,WS0002
303380,11370,3516,Phú Lương,VHX,3,003028,,,,GEO0002,,WS0002
303400,7593,3517,Tuân Lộ,VHX,3,003028,,,,GEO0002,,WS0002
303430,7296,3518,Đại Phú,VHX,3,003028,,,,GEO0002,,WS0002
303470,8337,3519,Sơn Nam,GD3,3,003028,,,,GEO0002,,WS0002
303510,17019,3520,Ninh Lai,VHX,3,003028,,,,GEO0002,,WS0002
303540,8338,3521,Thiện Kế,VHX,3,003028,,,,GEO0002,,WS0002
303570,14057,3522,Hợp Hòa,VHX,3,003028,,,,GEO0002,,WS0002
303590,11371,3523,Kháng  Nhật,VHX,3,003028,,,,GEO0002,,WS0002
303800,8339,3526,Chiêm Hóa,GD2,3,003038,,,,GEO0002,,WS0002
303825,,3527,Chợ Chiêm Hóa,GD3,3,003038,,,,GEO0002,,WS0001
303826,,3528,VP BĐH Chiêm Hóa,VP,3,003038,,,,GEO0002,,WS0002
303830,,18680,KHL Chiêm Hóa,GD3,3,003038,,,,GEO0002,,WS0002
303840,,13701,Chiêm Hóa,GD2,3,003038,,,,GEO0002,,WS0002
303850,,13702,Chiêm Hóa,GD2,3,003038,,,,GEO0002,,WS0002
303860,,3529,Đầm Hồng,GD3,3,003038,,,,GEO0002,,WS0002
303861,17848,3530,Ngọc Hội,VHX,3,003038,,,,GEO0002,,WS0002
303890,7594,3531,Phú Bình,VHX,3,003038,,,,GEO0002,,WS0002
303920,7297,3532,Kiên Đài,VHX,3,003038,,,,GEO0002,,WS0002
303950,7298,3533,Bình Phú,VHX,3,003038,,,,GEO0002,,WS0002
303970,7595,3534,Yên Lập,VHX,3,003038,,,,GEO0002,,WS0002
304000,11372,3535,Xuân Quang,VHX,3,003038,,,,GEO0002,,WS0002
304020,8340,3536,Hùng Mỹ,VHX,3,003038,,,,GEO0002,,WS0002
304050,8341,3537,Tân Mỹ,VHX,3,003038,,,,GEO0002,,WS0002
304080,8342,18781,Phúc Sơn,VHX,3,003048,,,,GEO0002,,WS0002
304100,11373,18780,Minh Quang,VHX,3,003048,,,,GEO0002,,WS0002
304130,19234,,BĐVHX Thổ Bình (HTBH A),,3,003048,,,,GEO0002,,WS0002
304150,12491,,BĐVHX Bình An (HTBH A),,3,003048,,,,GEO0002,,WS0002
304170,11383,,VHX Hồng Quang (HTBH A),,3,003048,,,,GEO0002,,WS0002
304190,8343,3540,Phúc Thịnh,VHX,3,003038,,,,GEO0002,,WS0002
304210,7596,3541,Tân Thịnh,VHX,3,003038,,,,GEO0002,,WS0002
304240,7299,3542,Tân An,VHX,3,003038,,,,GEO0002,,WS0002
304260,7300,3543,Hà Lang,VHX,3,003038,,,,GEO0002,,WS0002
304280,7597,3544,Trung Hà,VHX,3,003038,,,,GEO0002,,WS0002
304310,7301,3545,Hoà Phú,VHX,3,003038,,,,GEO0002,,WS0002
304340,8344,3546,Yên Nguyên,VHX,3,003038,,,,GEO0002,,WS0002
304370,8345,3547,Trung Hòa,VHX,3,003038,,,,GEO0002,,WS0002
304390,14058,3548,Hòa An,VHX,3,003038,,,,GEO0002,,WS0002
304420,11374,3549,Nhân Lý,VHX,3,003038,,,,GEO0002,,WS0002
304440,8346,3550,Vinh Quang,VHX,3,003038,,,,GEO0002,,WS0002
304470,7598,3551,Bình Nhân,VHX,3,003038,,,,GEO0002,,WS0002
304490,7302,3552,Kim Bình,VHX,3,003038,,,,GEO0002,,WS0002
304510,7303,3553,Tri Phú,VHX,3,003038,,,,GEO0002,,WS0002
304540,7599,3554,Linh Phú,VHX,3,003038,,,,GEO0002,,WS0002
304800,11378,3557,Na Hang,GD2,3,003048,,,,GEO0002,,WS0002
30480004,11380,,Mai Thị Hoài Hương (HTBH A),,3,003048,,,,GEO0002,,WS0001
30480006,7306,,Hỏa Thị Diêp (HTBH A),,3,003048,,,,GEO0002,,WS0001
30480008,7600,,Lê Văn Tiến (HTBH A),,3,003048,,,,GEO0002,,WS0001
30480009,7308,,Âu Việt Hà (HTBH A),,3,003048,,,,GEO0002,,WS0001
30480010,8353,,Lý Thị Sen (HTBH A),,3,003048,,,,GEO0002,,WS0001
30480011,8354,,Trần Thị Nhuận (HTBH A),,3,003048,,,,GEO0002,,WS0001
30480012,14063,,Đỗ Nguyệt Ánh (HTBH A),,3,003048,,,,GEO0002,,WS0001
30480013,11381,,Hoàng Thị Son (HTBH A),,3,003048,,,,GEO0002,,WS0001
30480014,8355,,Chẩu Xuân Hiệp (HTBH A),,3,003048,,,,GEO0002,,WS0001
30480015,7309,,Nguyễn Thị Chín (HTBH A),,3,003048,,,,GEO0002,,WS0001
30480016,8544,,Nguyễn Thị Lượng (HTBH A),,3,003048,,,,GEO0002,,WS0001
304825,,3558,VP BĐH Na Hang,VP,3,003048,,,,GEO0002,,WS0002
304826,,18679,KHL Na Hang,GD3,3,003048,,,,GEO0002,,WS0002
304830,,17340,Thanh Tương,VHX,3,003048,,,,GEO0002,,WS0002
304850,,13703,Na Hang,GD2,3,003048,,,,GEO0002,,WS0002
304860,19232,3559,Năng Khả,VHX,3,003048,,,,GEO0002,,WS0002
304880,,13704,Na Hang,GD2,3,003048,,,,GEO0002,,WS0002
304900,14064,,Bưu cục Thượng Lâm,,3,003048,,,,GEO0002,,WS0002
304920,14065,,BĐVHX Khuôn Hà,,3,003048,,,,GEO0002,,WS0002
304950,14199,,Bưu cục Lăng Can,,3,003048,,,,GEO0002,,WS0002
305010,12488,,BĐVHX Xuân Lập,,3,003048,,,,GEO0002,,WS0002
305070,,19117,Sơn Phú,VHX,3,003048,,,,GEO0002,,WS0002
305096,4577,,VHX Định Thành (HTBH A),,3,009629,,,,GEO0010,,WS0002
305107,,19118,Đà Vị,VHX,3,003048,,,,GEO0002,,WS0002
305120,11724,3560,Hồng Thái,VHX,3,003048,,,,GEO0002,,WS0002
305140,11725,3561,Yên Hoa,GD3,3,003048,,,,GEO0002,,WS0002
305170,14200,3562,Khau Tinh,VHX,3,003048,,,,GEO0002,,WS0002
305200,19233,3563,Sinh Long,VHX,3,003048,,,,GEO0002,,WS0002
305230,12489,3564,Côn Lôn,VHX,3,003048,,,,GEO0002,,WS0002
305260,14201,3565,Thượng Nông,VHX,3,003048,,,,GEO0002,,WS0002
305300,12490,3566,Thượng Giáp,VHX,3,003048,,,,GEO0002,,WS0002
305500,19235,3576,Hàm Yên,GD2,3,003055,,,,GEO0002,,WS0002
305520,,3577,Tân Bắc,GD3,3,003055,,,,GEO0002,,WS0002
305521,,3578,VP BĐH Hàm Yên,VP,3,003055,,,,GEO0002,,WS0002
305522,,18678,KHL Hàm Yên,GD3,3,003055,,,,GEO0002,,WS0002
305530,,3579,Tân Thành,VHX,3,003055,,,,GEO0002,,WS0002
305560,,13705,Hàm Yên,GD2,3,003055,,,,GEO0002,,WS0002
305570,,3580,Minh Hương,VHX,3,003055,,,,GEO0002,,WS0002
305610,12492,3581,Phù Lưu,VHX,3,003055,,,,GEO0002,,WS0002
305640,,13706,Hàm Yên,GD2,3,003055,,,,GEO0002,,WS0002
305650,12493,3582,Minh Dân,VHX,3,003055,,,,GEO0002,,WS0002
305670,7601,3583,Minh Khương,VHX,3,003055,,,,GEO0002,,WS0002
305690,7623,3584,Bạch Xa,VHX,3,003055,,,,GEO0002,,WS0002
305710,19236,3585,Yên Thuận,VHX,3,003055,,,,GEO0002,,WS0002
305740,11726,3586,Yên Phú,VHX,3,003055,,,,GEO0002,,WS0002
305770,14202,,BĐVHX Minh Hương,,3,003055,,,,GEO0002,,WS0002
305780,14203,3587,Yên Lâm,VHX,3,003055,,,,GEO0002,,WS0002
305800,11384,3588,Nhân Mục,VHX,3,003055,,,,GEO0002,,WS0002
305820,11385,3589,Bằng Cốc,VHX,3,003055,,,,GEO0002,,WS0002
305840,14204,3590,Thành Long,VHX,3,003055,,,,GEO0002,,WS0002
305870,11727,3591,Ki Lô Mét 31,GD3,3,003055,,,,GEO0002,,WS0002
305900,11728,3592,Bình Xa,VHX,3,003055,,,,GEO0002,,WS0002
305930,14205,3593,Thái Hòa,VHX,3,003055,,,,GEO0002,,WS0002
305970,11386,3594,Hùng Đức,VHX,3,003055,,,,GEO0002,,WS0002
306010,12494,3595,Đức Ninh,VHX,3,003055,,,,GEO0002,,WS0002
306310,,3567,Thổ Bình,VHX,3,003048,,,,GEO0002,,WS0002
306320,,3568,Bình An,VHX,3,003048,,,,GEO0002,,WS0002
306340,,3569,Hồng Quang,VHX,3,003048,,,,GEO0002,,WS0002
306360,,3570,Thượng Lâm,GD3,3,003048,,,,GEO0002,,WS0002
306380,,3571,Khuôn Hà,VHX,3,003048,,,,GEO0002,,WS0002
306410,,3572,Lăng Can,GD3,3,003048,,,,GEO0002,,WS0002
306440,,3573,Xuân Lập,VHX,3,003048,,,,GEO0002,,WS0002
306460,,19119,Phúc Yên,VHX,3,003048,,,,GEO0002,,WS0002
310000,,3602,Giao dịch Hà Giang,GD1,3,003100,,,,GEO0002,,WS0002
310100,8554,3690,Cán Tỷ,VHX,3,003131,,,,GEO0002,,WS0002
310900,,3603,Hệ 1 Hà Giang,GD1,3,003100,,,,GEO0002,,WS0002
311000,18233,3604,Công Viên,GD3,3,003100,,,,GEO0002,,WS0002
311008,,3605,Kiot Chợ Trung Tâm,VHX,3,003100,,,,GEO0002,,WS0002
311009,,3606,Bưu cục VP BĐTP Hà Giang,VP,3,003100,,,,GEO0002,,WS0002
311020,3995,3607,Minh Khai,GD3,3,003100,,,,GEO0002,,WS0002
311040,,3599,VP BĐT Hà Giang,VP,3,000031.HA,,,,GEO0002,,WS0002
311050,3996,3608,Ngọc Đường,VHX,3,003100,,,,GEO0002,,WS0002
311051,4190,3609,Ngọc Hà,GD3,3,003100,,,,GEO0002,,WS0002
311060,2250,3610,Yên Biên,GD3,3,003100,,,,GEO0002,,WS0002
311080,,3611,Trần Phú,GD3,3,003100,,,,GEO0002,,WS0002
311090,,3612,Quang Trung,GD3,3,003100,,,,GEO0002,,WS0002
311138,,3613,Phương Độ,VHX,3,003100,,,,GEO0002,,WS0002
311139,,19587,Phương Thiện,VHX,3,003100,,,,GEO0002,,WS0002
311200,,3617,Giao dịch Bắc Mê,GD2,3,003112,,,,GEO0002,,WS0002
311201,19240,3618,Yên Phú,VHX,3,003112,,,,GEO0002,,WS0002
311216,,3619,VP BĐ Huyện Bắc Mê,VP,3,003112,,,,GEO0002,,WS0002
311220,8545,3620,Yên Phong,VHX,3,003112,,,,GEO0002,,WS0002
311250,12735,3621,Giáp Trung,VHX,3,003112,,,,GEO0002,,WS0002
311260,11732,3622,Minh Sơn,VHX,3,003112,,,,GEO0002,,WS0002
311290,11733,3623,Lạc Nông,VHX,3,003112,,,,GEO0002,,WS0002
